Z,N,BE_exp,BE_misr,BE_pymisr,misr_residuals,pymisr_residuals
43,59,874.2062999999998,877.3819107142832,877.7580149096756,3.17561071428338,3.551714909675752
43,54,836.50181,836.5613416768231,836.4564764704132,0.05953167682309868,-0.04533352958674186
43,54,836.50181,836.5613416768231,836.4564764704132,0.05953167682309868,-0.04533352958674186
43,54,836.50181,836.5613416768231,836.4564764704132,0.05953167682309868,-0.04533352958674186
43,55,843.78,845.3327559300841,845.3228134179353,1.5527559300841176,1.5428134179353492
43,56,852.7474890000001,853.791644861621,853.8776450865141,1.0441558616208795,1.1301560865140345
43,56,852.7474890000001,853.791644861621,853.8776450865141,1.0441558616208795,1.1301560865140345
43,56,852.7474890000001,853.791644861621,853.8776450865141,1.0441558616208795,1.1301560865140345
43,57,859.5118000000001,861.9470626006702,862.1296192662031,2.4352626006700575,2.617819266203014
43,57,859.5118000000001,861.9470626006702,862.1296192662031,2.4352626006700575,2.617819266203014
43,50,800.597754,798.1555345803263,797.6911406594453,-2.4422194196737337,-2.9066133405547134
43,50,800.597754,798.1555345803263,797.6911406594453,-2.4422194196737337,-2.9066133405547134
43,50,800.597754,798.1555345803263,797.6911406594453,-2.4422194196737337,-2.9066133405547134
43,51,809.22156,808.2755521274885,807.8968723141783,-0.9460078725114727,-1.3246876858216865
43,51,809.22156,808.2755521274885,807.8968723141783,-0.9460078725114727,-1.3246876858216865
43,51,809.22156,808.2755521274885,807.8968723141783,-0.9460078725114727,-1.3246876858216865
43,52,819.1555500000001,818.0427912547215,817.7530174404942,-1.1127587452785974,-1.4025325595058575
43,52,819.1555500000001,818.0427912547215,817.7530174404942,-1.1127587452785974,-1.4025325595058575
43,52,819.1555500000001,818.0427912547215,817.7530174404942,-1.1127587452785974,-1.4025325595058575
43,53,827.0275200000001,827.467966336055,827.2696540515268,0.4404463360549471,0.24213405152670475
43,53,827.0275200000001,827.467966336055,827.2696540515268,0.4404463360549471,0.24213405152670475
43,53,827.0275200000001,827.467966336055,827.2696540515268,0.4404463360549471,0.24213405152670475
43,47,763.5024000000001,765.5643519921338,764.869480215831,2.061951992133686,1.3670802158309243
43,47,763.5024000000001,765.5643519921338,764.869480215831,2.061951992133686,1.3670802158309243
43,48,776.83606,776.8118970864512,776.1885710677702,-0.024162913548821052,-0.6474889322297486
43,48,776.83606,776.8118970864512,776.1885710677702,-0.024162913548821052,-0.6474889322297486
43,48,776.83606,776.8118970864512,776.1885710677702,-0.024162913548821052,-0.6474889322297486
43,49,787.8456800000001,787.6715479497176,787.1253416009581,-0.17413205028253742,-0.7203383990420207
43,43,712.0799999999999,716.4300000000001,715.5260457280002,4.350000000000136,3.4460457280002856
43,43,712.0799999999999,716.4300000000001,715.5260457280002,4.350000000000136,3.4460457280002856
43,44,726.25338,729.3633222565297,728.497634450706,3.1099422565297345,2.2442544507059665
43,45,738.30504,741.8537857639568,741.0365794151606,3.5487457639568447,2.7315394151606824
43,45,738.30504,741.8537857639568,741.0365794151606,3.5487457639568447,2.7315394151606824
43,46,752.10162,753.916115072529,753.1562525166842,1.8144950725289846,1.054632516684137
43,46,752.10162,753.916115072529,753.1562525166842,1.8144950725289846,1.054632516684137
43,46,752.10162,753.916115072529,753.1562525166842,1.8144950725289846,1.054632516684137
43,70,941.23011,943.8854635486719,945.2599753732923,2.655353548671883,4.029865373292296
43,70,941.23011,943.8854635486719,945.2599753732923,2.655353548671883,4.029865373292296
43,70,941.23011,943.8854635486719,945.2599753732923,2.655353548671883,4.029865373292296
43,60,882.3083,884.677713603766,885.1502029901221,2.36941360376602,2.841902990122094
43,65,913.98456,917.2406184587609,918.1819263894273,3.25605845876089,4.197366389427316
43,66,920.41562,923.0181639721449,924.0494181874393,2.602543972144872,3.633798187439311
43,66,920.41562,923.0181639721449,924.0494181874393,2.602543972144872,3.633798187439311
43,67,925.2386,928.5655967435189,929.6852278418656,3.326996743518862,4.44662784186562
43,67,925.2386,928.5655967435189,929.6852278418656,3.326996743518862,4.44662784186562
43,68,931.29999,933.8888451524708,935.095192933506,2.588855152470842,3.7952029335060615
43,68,931.29999,933.8888451524708,935.095192933506,2.588855152470842,3.7952029335060615
43,61,888.27544,891.7028240431515,892.2710933447694,3.4273840431515055,3.99565334476938
43,62,896.1330000000002,898.4646617291846,899.1278844833228,2.331661729184475,2.9948844833226076
43,63,901.69536,904.9703665553333,905.7275224781888,3.2750065553332206,4.032162478188752
43,64,908.7402999999998,911.2268121240692,912.0767119338927,2.4865121240693497,3.3364119338929186
44,80,1000.06,999.1983344187805,1000.2568232490216,-0.8616655812194267,0.19682324902169057
44,80,1000.06,999.1983344187805,1000.2568232490216,-0.8616655812194267,0.19682324902169057
44,80,1000.06,999.1983344187805,1000.2568232490216,-0.8616655812194267,0.19682324902169057
44,70,955.92876,957.7777797237551,957.8577120655211,1.8490197237550774,1.9289520655211163
44,72,965.91808,967.5993043669819,967.8914525249271,1.6812243669818372,1.973372524927072
44,72,965.91808,967.5993043669819,967.8914525249271,1.6812243669818372,1.973372524927072
44,71,959.88315,962.7917436784038,962.9788048147735,2.908593678403804,3.0956548147735248
44,78,992.104,992.3800426116098,993.2592352901057,0.27604261160979604,1.1552352901056793
44,78,992.104,992.3800426116098,993.2592352901057,0.27604261160979604,1.1552352901056793
44,78,992.104,992.3800426116098,993.2592352901057,0.27604261160979604,1.1552352901056793
44,74,975.034,976.6151334205733,977.1112546388788,1.5811334205733374,2.0772546388787987
44,74,975.034,976.6151334205733,977.1112546388788,1.5811334205733374,2.0772546388787987
44,74,975.034,976.6151334205733,977.1112546388788,1.5811334205733374,2.0772546388787987
44,76,983.88,984.8634671759693,985.5552526639334,0.983467175969281,1.6752526639334064
44,76,983.88,984.8634671759693,985.5552526639334,0.983467175969281,1.6752526639334064
44,61,898.9997099999999,902.4419246415138,901.475268456279,3.4422146415138286,2.475558456279032
44,60,893.0895999999999,895.0448612124874,893.9546734241204,1.9552612124874713,0.86507342412051
44,67,938.27856,941.4445778872895,941.1912427138817,3.166017887289513,2.912682713881736
44,66,933.4941,935.5511600779382,935.1829592381862,2.0570600779382175,1.6888592381861827
44,69,949.5051,952.5522159311323,952.5230089556156,3.047115931132339,3.017908955615667
44,69,949.5051,952.5522159311323,952.5230089556156,3.047115931132339,3.017908955615667
44,68,945.19488,947.109672482207,946.9693580780706,1.9147924822069626,1.774478078070615
44,63,913.0705900000002,916.4400361934235,915.7170897474803,3.3694461934233004,2.6464997474801066
44,62,907.45964,909.5712515520232,908.7270712090826,2.1116115520231915,1.2674312090825879
44,65,926.08907,929.4234369833858,928.938609137208,3.3343669833858485,2.849539137208012
44,64,920.94084,923.0552065541981,922.4520906125149,2.1143665541981136,1.5112506125149139
44,59,884.1896979999999,887.3725873429377,886.1580256505815,3.182889342937756,1.9683276505816139
44,50,806.86404,804.5459472756072,802.2269962562124,-2.318092724392841,-4.637043743787672
44,56,861.9359000000001,862.6252627489533,861.0351300648052,0.6893627489532719,-0.9007699351948304
44,55,852.2625869999999,853.7712954133665,852.0562039215977,1.5087084133665485,-0.20638307840226844
44,58,877.957656,879.4173351750355,878.0778008106472,1.4596791750354896,0.12014481064716165
44,57,868.737966,871.1710277331027,869.7061986196229,2.4330617331027042,0.9682326196228814
44,52,826.503648,825.2671974936532,823.1835296075197,-1.2364505063468414,-3.3201183924802535
44,51,815.8096499999999,815.0854501338489,812.8827005209511,-0.7241998661510252,-2.926949479048858
44,54,844.79038,844.600019964145,842.760712506852,-0.19036003585506478,-2.029667493148054
44,53,834.6151600000001,835.101950011845,833.1396166186098,0.48679001184495974,-1.4755433813902528
44,49,793.426059,793.6374539332328,791.20588265423,0.21139493323278202,-2.220176345770028
44,49,793.426059,793.6374539332328,791.20588265423,0.21139493323278202,-2.220176345770028
44,49,793.426059,793.6374539332328,791.20588265423,0.21139493323278202,-2.220176345770028
44,49,793.426059,793.6374539332328,791.20588265423,0.21139493323278202,-2.220176345770028
44,48,782.43884,782.348232895983,779.8084044595829,-0.09060710401706729,-2.6304355404171247
44,45,742.2955999999999,746.070650715668,743.2414577953888,3.775050715668044,0.9458577953888607
44,45,742.2955999999999,746.070650715668,743.2414577953888,3.775050715668044,0.9458577953888607
44,44,730.224,733.13,730.2197748958397,2.905999999999949,-0.004225104160354931
44,44,730.224,733.13,730.2197748958397,2.905999999999949,-0.004225104160354931
44,47,768.3065389999999,770.6660146939709,768.0231640667745,2.3594756939709214,-0.2833749332254456
44,47,768.3065389999999,770.6660146939709,768.0231640667745,2.3594756939709214,-0.2833749332254456
44,47,768.3065389999999,770.6660146939709,768.0231640667745,2.3594756939709214,-0.2833749332254456
44,47,768.3065389999999,770.6660146939709,768.0231640667745,2.3594756939709214,-0.2833749332254456
44,46,756.8793,758.5779652127776,755.8382989661094,1.6986652127776551,-1.0410010338905522
45,71,971.8016,976.476648011037,975.2148619857749,4.675048011037006,3.4132619857748523
45,71,971.8016,976.476648011037,975.2148619857749,4.675048011037006,3.4132619857748523
45,70,967.22475,971.1343602473679,969.7381784390908,3.9096102473679366,2.5134284390908306
45,72,978.03576,981.6087039231606,980.4790806629815,3.572943923160665,2.4433206629814777
45,74,988.1046,991.2622326902778,990.3901886988282,3.157632690277751,2.285588698828178
45,74,988.1046,991.2622326902778,990.3901886988282,3.157632690277751,2.285588698828178
45,60,900.134025,904.896649505711,902.045533668983,4.762624505711074,1.9115086689830605
45,60,900.134025,904.896649505711,902.045533668983,4.762624505711074,1.9115086689830605
45,62,915.2887,920.157434782286,917.6112379908426,4.868734782286083,2.3225379908426476
45,61,906.71658,912.6630760643985,909.9650811774819,5.946496064398502,3.2485011774818986
45,61,906.71658,912.6630760643985,909.9650811774819,5.946496064398502,3.2485011774818986
45,68,955.62066,959.7979221717662,958.1263570013571,4.177262171766188,2.505697001357021
45,67,948.5168,953.7927209461384,951.9802507321602,5.275920946138399,3.463450732160254
45,67,948.5168,953.7927209461384,951.9802507321602,5.275920946138399,3.463450732160254
45,69,960.6324,965.5765947873322,964.0438082214721,4.944194787332208,3.4114082214721293
45,69,960.6324,965.5765947873322,964.0438082214721,4.944194787332208,3.4114082214721293
45,64,929.5672599999998,934.358661506168,932.1114042445391,4.791401506168199,2.544144244539325
45,63,921.52836,927.386970385325,924.991070651882,5.858610385324937,3.4627106518819346
45,63,921.52836,927.386970385325,924.991070651882,5.858610385324937,3.4627106518819346
45,63,921.52836,927.386970385325,924.991070651882,5.858610385324937,3.4627106518819346
45,66,943.0149299999998,947.5551688024934,945.599728105291,4.5402388024936045,2.5847981052911564
45,65,935.4686,941.0792332111567,938.9788326196302,5.61063321115671,3.5102326196301874
45,65,935.4686,941.0792332111567,938.9788326196302,5.61063321115671,3.5102326196301874
45,51,819.3283200000001,821.4099707573315,817.166592040775,2.081650757331431,-2.161727959225118
45,51,819.3283200000001,821.4099707573315,817.166592040775,2.081650757331431,-2.161727959225118
45,51,819.3283200000001,821.4099707573315,817.166592040775,2.081650757331431,-2.161727959225118
45,50,809.91015,810.4551432768739,806.0628363829364,0.5449932768738108,-3.8473136170636053
45,50,809.91015,810.4551432768739,806.0628363829364,0.5449932768738108,-3.8473136170636053
45,50,809.91015,810.4551432768739,806.0628363829364,0.5449932768738108,-3.8473136170636053
45,57,874.8519599999998,879.888238729326,876.5720293121586,5.0362787293261135,1.7200693121587847
45,57,874.8519599999998,879.888238729326,876.5720293121586,5.0362787293261135,1.7200693121587847
45,57,874.8519599999998,879.888238729326,876.5720293121586,5.0362787293261135,1.7200693121587847
45,57,874.8519599999998,879.888238729326,876.5720293121586,5.0362787293261135,1.7200693121587847
45,56,867.41022,870.9552878173183,867.4830348699546,3.5450678173183405,0.07281486995464093
45,56,867.41022,870.9552878173183,867.4830348699546,3.5450678173183405,0.07281486995464093
45,56,867.41022,870.9552878173183,867.4830348699546,3.5450678173183405,0.07281486995464093
45,59,891.1708000000001,896.8506309799611,893.8452766904078,5.679830979961025,2.674476690407687
45,59,891.1708000000001,896.8506309799611,893.8452766904078,5.679830979961025,2.674476690407687
45,59,891.1708000000001,896.8506309799611,893.8452766904078,5.679830979961025,2.674476690407687
45,59,891.1708000000001,896.8506309799611,893.8452766904078,5.679830979961025,2.674476690407687
45,58,884.1718789999999,888.517202813128,885.3567278794474,4.345323813128175,1.184848879447486
45,58,884.1718789999999,888.517202813128,885.3567278794474,4.345323813128175,1.184848879447486
45,53,838.9583999999999,842.2427683880632,838.3042068850706,3.2843683880632852,-0.654193114929285
45,53,838.9583999999999,842.2427683880632,838.3042068850706,3.2843683880632852,-0.654193114929285
45,53,838.9583999999999,842.2427683880632,838.3042068850706,3.2843683880632852,-0.654193114929285
45,52,830.3102999999999,832.0022452999547,827.9103211176684,1.6919452999547957,-2.3999788823314248
45,52,830.3102999999999,832.0022452999547,827.9103211176684,1.6919452999547957,-2.3999788823314248
45,52,830.3102999999999,832.0022452999547,827.9103211176684,1.6919452999547957,-2.3999788823314248
45,55,857.517,861.7095574376373,858.0812969051758,4.19255743763722,0.5642969051757518
45,55,857.517,861.7095574376373,858.0812969051758,4.19255743763722,0.5642969051757518
45,55,857.517,861.7095574376373,858.0812969051758,4.19255743763722,0.5642969051757518
45,54,849.4398000000001,852.1418949820753,848.3580521593858,2.7020949820752094,-1.0817478406142982
45,54,849.4398000000001,852.1418949820753,848.3580521593858,2.7020949820752094,-1.0817478406142982
45,54,849.4398000000001,852.1418949820753,848.3580521593858,2.7020949820752094,-1.0817478406142982
45,49,796.4056,799.1264891788311,794.5884717796071,2.720889178831044,-1.8171282203929877
45,49,796.4056,799.1264891788311,794.5884717796071,2.720889178831044,-1.8171282203929877
45,49,796.4056,799.1264891788311,794.5884717796071,2.720889178831044,-1.8171282203929877
45,46,757.848,762.7771529480256,757.8294912482817,4.929152948025603,-0.018508751718286476
45,46,757.848,762.7771529480256,757.8294912482817,4.929152948025603,-0.018508751718286476
45,46,757.848,762.7771529480256,757.8294912482817,4.929152948025603,-0.018508751718286476
45,46,757.848,762.7771529480256,757.8294912482817,4.929152948025603,-0.018508751718286476
45,48,784.4391899999999,787.4122349913142,782.732497028602,2.973044991314282,-1.7066929713979562
45,47,770.3546399999999,775.3000777451161,770.4834711616339,4.945437745116237,0.1288311616340252
45,47,770.3546399999999,775.3000777451161,770.4834711616339,4.945437745116237,0.1288311616340252
45,47,770.3546399999999,775.3000777451161,770.4834711616339,4.945437745116237,0.1288311616340252
46,82,1041.536,1038.9259311705018,1037.6638344746177,-2.610068829498232,-3.872165525382343
46,82,1041.536,1038.9259311705018,1037.6638344746177,-2.610068829498232,-3.872165525382343
46,82,1041.536,1038.9259311705018,1037.6638344746177,-2.610068829498232,-3.872165525382343
46,80,1032.822,1031.6137509017938,1030.0755393207244,-1.2082490982061245,-2.746460679275515
46,80,1032.822,1031.6137509017938,1030.0755393207244,-1.2082490982061245,-2.746460679275515
46,80,1032.822,1031.6137509017938,1030.0755393207244,-1.2082490982061245,-2.746460679275515
46,80,1032.822,1031.6137509017938,1030.0755393207244,-1.2082490982061245,-2.746460679275515
46,80,1032.822,1031.6137509017938,1030.0755393207244,-1.2082490982061245,-2.746460679275515
46,80,1032.822,1031.6137509017938,1030.0755393207244,-1.2082490982061245,-2.746460679275515
46,72,991.81596,995.0949897015256,992.3589122174608,3.2790297015255874,0.5429522174607655
46,71,984.77964,989.6398452117601,986.7430853550976,4.860205211760103,1.9634453550976332
46,74,1002.84984,1005.3836848970224,1002.9615837127773,2.533844897022391,0.11174371277729733
46,74,1002.84984,1005.3836848970224,1002.9615837127773,2.533844897022391,0.11174371277729733
46,70,980.11648,983.9707370639456,980.9108379953597,3.8542570639456244,0.7943579953596327
46,76,1013.32956,1014.8757741055211,1012.7578518325099,1.5462141055211305,-0.571708167490101
46,76,1013.32956,1014.8757741055211,1012.7578518325099,1.5462141055211305,-0.571708167490101
46,75,1006.82406,1010.2269700117704,1007.958175163377,3.4029100117703592,1.1341151633769186
46,75,1006.82406,1010.2269700117704,1007.958175163377,3.4029100117703592,1.1341151633769186
46,78,1023.248,1023.6077309776703,1021.7843534784245,0.35973097767021045,-1.4636465215755834
46,78,1023.248,1023.6077309776703,1021.7843534784245,0.35973097767021045,-1.4636465215755834
46,61,916.015765,922.3823901521982,917.75065940213,6.366625152198253,1.7348944021300667
46,61,916.015765,922.3823901521982,917.75065940213,6.366625152198253,1.7348944021300667
46,60,909.479258,914.249237950065,909.4329806260523,4.7699799500650215,-0.04627737394764608
46,63,931.392247,937.8271746960171,933.5594514203599,6.434927696017098,2.1672044203598944
46,63,931.392247,937.8271746960171,933.5594514203599,6.434927696017098,2.1672044203598944
46,62,925.238592,930.2392719091498,925.790442457465,5.000679909149767,0.5518504574649796
46,69,972.63895,978.0823728429052,974.8568943398809,5.443422842905193,2.217944339880887
46,69,972.63895,978.0823728429052,974.8568943398809,5.443422842905193,2.217944339880887
46,69,972.63895,978.0823728429052,974.8568943398809,5.443422842905193,2.217944339880887
46,68,967.63314,971.9692762511626,968.575805704167,4.336136251162543,0.9426657041669841
46,65,945.91425,952.2238927004765,948.312437314309,6.309642700476502,2.3981873143089842
46,65,945.91425,952.2238927004765,948.312437314309,6.309642700476502,2.3981873143089842
46,65,945.91425,952.2238927004765,948.312437314309,6.309642700476502,2.3981873143089842
46,64,940.1879300000002,945.1531241902226,941.0645666390991,4.965194190222405,0.8766366390989333
46,67,959.66154,965.625778775206,962.0619433773237,5.964238775206013,2.400403377323755
46,67,959.66154,965.625778775206,962.0619433773237,5.964238775206013,2.400403377323755
46,66,954.32064,959.0460108802049,955.3094911249633,4.725370880204878,0.9888511249632757
46,50,815.0419200000001,815.8995119224667,809.2094458943793,0.857591922466554,-5.832474105620804
46,52,836.3222,838.2643191743757,831.9440782612788,1.9421191743757618,-4.37812173872112
46,51,824.73571,827.2655038740133,820.7592839366057,2.5297938740133077,-3.9764260633943422
46,58,892.824296,897.123547298896,891.934178406785,4.299251298896024,-0.8901175932149954
46,57,882.8147509999999,888.114973909261,882.7375063840201,5.3002229092611515,-0.07724461597979371
46,59,899.918355,905.832244831113,900.8300325508619,5.913889831113011,0.9116775508618957
46,54,856.3570000000001,859.2033238632567,853.2590721038072,2.846323863256657,-3.097927896192914
46,53,845.2550700000002,848.9067949617111,842.7740576092234,3.6517249617108973,-2.4810123907767547
46,56,875.189478,878.7980293811763,873.2318171382016,3.608551381176312,-1.9576608617984448
46,55,864.64686,869.1638776624325,863.4086106084968,4.517017662432522,-1.2382493915031318
46,47,773.667,779.482890273623,772.2613094297321,5.8158902736229265,-1.4056905702678932
46,47,773.667,779.482890273623,772.2613094297321,5.8158902736229265,-1.4056905702678932
46,46,761.3919999999999,766.5300000000001,759.1407706727483,5.138000000000147,-2.2512293272516217
46,49,800.7530999999999,804.1550362716449,797.283938408259,3.401936271645013,-3.4691615917408853
46,49,800.7530999999999,804.1550362716449,797.283938408259,3.401936271645013,-3.4691615917408853
46,49,800.7530999999999,804.1550362716449,797.283938408259,3.401936271645013,-3.4691615917408853
46,49,800.7530999999999,804.1550362716449,797.283938408259,3.401936271645013,-3.4691615917408853
46,48,788.8179200000001,792.0202726677667,784.9717193185428,3.202352667766604,-3.846200681457276
47,82,1056.2520000000002,1054.9293386895395,1052.157647406627,-1.3226613104607168,-4.094352593373287
47,82,1056.2520000000002,1054.9293386895395,1052.157647406627,-1.3226613104607168,-4.094352593373287
47,82,1056.2520000000002,1054.9293386895395,1052.157647406627,-1.3226613104607168,-4.094352593373287
47,82,1056.2520000000002,1054.9293386895395,1052.157647406627,-1.3226613104607168,-4.094352593373287
47,74,1014.26193,1018.99407835984,1014.8343103657113,4.732148359840039,0.5723803657112967
47,74,1014.26193,1018.99407835984,1014.8343103657113,4.732148359840039,0.5723803657112967
47,75,1019.0415999999998,1024.1483211781508,1020.1711055589645,5.10672117815102,1.1295055589647518
47,75,1019.0415999999998,1024.1483211781508,1020.1711055589645,5.10672117815102,1.1295055589647518
47,75,1019.0415999999998,1024.1483211781508,1020.1711055589645,5.10672117815102,1.1295055589647518
47,75,1019.0415999999998,1024.1483211781508,1020.1711055589645,5.10672117815102,1.1295055589647518
47,75,1019.0415999999998,1024.1483211781508,1020.1711055589645,5.10672117815102,1.1295055589647518
47,75,1019.0415999999998,1024.1483211781508,1020.1711055589645,5.10672117815102,1.1295055589647518
47,75,1019.0415999999998,1024.1483211781508,1020.1711055589645,5.10672117815102,1.1295055589647518
47,72,1002.36199,1008.0729032807864,1003.5399635791745,5.710913280786372,1.177973579174477
47,72,1002.36199,1008.0729032807864,1003.5399635791745,5.710913280786372,1.177973579174477
47,73,1007.4396,1013.6372156177399,1009.2922121161649,6.197615617739871,1.8526121161648916
47,73,1007.4396,1013.6372156177399,1009.2922121161649,6.197615617739871,1.8526121161648916
47,73,1007.4396,1013.6372156177399,1009.2922121161649,6.197615617739871,1.8526121161648916
47,73,1007.4396,1013.6372156177399,1009.2922121161649,6.197615617739871,1.8526121161648916
47,70,989.75565,996.3017955052944,991.3848515589088,6.546145505294476,1.6292015589089033
47,70,989.75565,996.3017955052944,991.3848515589088,6.546145505294476,1.6292015589089033
47,70,989.75565,996.3017955052944,991.3848515589088,6.546145505294476,1.6292015589089033
47,71,995.19902,1002.2961499623597,997.5725637215049,7.097129962359645,2.373543721504916
47,71,995.19902,1002.2961499623597,997.5725637215049,7.097129962359645,2.373543721504916
47,71,995.19902,1002.2961499623597,997.5725637215049,7.097129962359645,2.373543721504916
47,78,1036.625,1038.4413393221669,1034.995959445405,1.8163393221668684,-1.6290405545948943
47,78,1036.625,1038.4413393221669,1034.995959445405,1.8163393221668684,-1.6290405545948943
47,78,1036.625,1038.4413393221669,1034.995959445405,1.8163393221668684,-1.6290405545948943
47,79,1040.886,1042.8303922220748,1039.5571385429112,1.944392222074839,-1.3288614570888058
47,79,1040.886,1042.8303922220748,1039.5571385429112,1.944392222074839,-1.3288614570888058
47,79,1040.886,1042.8303922220748,1039.5571385429112,1.944392222074839,-1.3288614570888058
47,76,1025.5739999999998,1029.1046187233983,1025.3072969924283,3.5306187233984474,-0.2667030075715502
47,76,1025.5739999999998,1029.1046187233983,1025.3072969924283,3.5306187233984474,-0.2667030075715502
47,77,1030.3036,1033.8674969832796,1030.247441628824,3.5638969832796192,-0.05615837117602496
47,77,1030.3036,1033.8674969832796,1030.247441628824,3.5638969832796192,-0.05615837117602496
47,77,1030.3036,1033.8674969832796,1030.247441628824,3.5638969832796192,-0.05615837117602496
47,77,1030.3036,1033.8674969832796,1030.247441628824,3.5638969832796192,-0.05615837117602496
47,77,1030.3036,1033.8674969832796,1030.247441628824,3.5638969832796192,-0.05615837117602496
47,77,1030.3036,1033.8674969832796,1030.247441628824,3.5638969832796192,-0.05615837117602496
47,63,938.53199,947.7759525780847,941.4318799494953,9.243962578084734,2.899889949495332
47,63,938.53199,947.7759525780847,941.4318799494953,9.243962578084734,2.899889949495332
47,63,938.53199,947.7759525780847,941.4318799494953,9.243962578084734,2.899889949495332
47,63,938.53199,947.7759525780847,941.4318799494953,9.243962578084734,2.899889949495332
47,64,947.361468,955.4538472517492,949.3211585475119,8.092379251749207,1.9596905475119684
47,64,947.361468,955.4538472517492,949.3211585475119,8.092379251749207,1.9596905475119684
47,64,947.361468,955.4538472517492,949.3211585475119,8.092379251749207,1.9596905475119684
47,61,922.538808,931.6152619373551,924.8417819792023,9.07645393735504,2.3029739792023065
47,61,922.538808,931.6152619373551,924.8417819792023,9.07645393735504,2.3029739792023065
47,61,922.538808,931.6152619373551,924.8417819792023,9.07645393735504,2.3029739792023065
47,61,922.538808,931.6152619373551,924.8417819792023,9.07645393735504,2.3029739792023065
47,62,931.722844,939.8321138940674,933.274398575597,8.109269894067438,1.551554575597038
47,62,931.722844,939.8321138940674,933.274398575597,8.109269894067438,1.551554575597038
47,60,915.267407,923.1180620624975,916.1268567194918,7.850655062497481,0.8594497194917494
47,60,915.267407,923.1180620624975,916.1268567194918,7.850655062497481,0.8594497194917494
47,69,982.04556,990.0845035435402,984.9714997098218,8.0389435435402,2.9259397098218187
47,69,982.04556,990.0845035435402,984.9714997098218,8.0389435435402,2.9259397098218187
47,69,982.04556,990.0845035435402,984.9714997098218,8.0389435435402,2.9259397098218187
47,69,982.04556,990.0845035435402,984.9714997098218,8.0389435435402,2.9259397098218187
47,69,982.04556,990.0845035435402,984.9714997098218,8.0389435435402,2.9259397098218187
47,67,968.29092,976.9588330782933,971.4456945434515,8.667913078293282,3.154774543451481
47,68,976.4144,983.6387536550352,978.3270076347679,7.224353655035202,1.9126076347679373
47,68,976.4144,983.6387536550352,978.3270076347679,7.224353655035202,1.9126076347679373
47,68,976.4144,983.6387536550352,978.3270076347679,7.224353655035202,1.9126076347679373
47,65,953.801072,962.8726141221999,956.948935858121,9.071542122199958,3.1478638581210134
47,66,962.31591,970.0388279629711,964.3216919503238,7.72291796297111,2.005781950323808
47,66,962.31591,970.0388279629711,964.3216919503238,7.72291796297111,2.005781950323808
47,66,962.31591,970.0388279629711,964.3216919503238,7.72291796297111,2.005781950323808
47,52,839.0022300000002,844.0690281306322,835.2950880804565,5.066798130632037,-3.7071419195436874
47,52,839.0022300000002,844.0690281306322,835.2950880804565,5.066798130632037,-3.7071419195436874
47,53,848.499,855.1096335779312,846.5594079771917,6.610633577931139,-1.9395920228083696
47,53,848.499,855.1096335779312,846.5594079771917,6.610633577931139,-1.9395920228083696
47,53,848.499,855.1096335779312,846.5594079771917,6.610633577931139,-1.9395920228083696
47,50,817.0513699999999,820.8946560057275,811.6771990444407,3.8432860057275775,-5.37417095555918
47,51,827.2866000000001,832.6676582380279,823.6711083441631,5.3810582380277765,-3.6154916558369905
47,51,827.2866000000001,832.6676582380279,823.6711083441631,5.3810582380277765,-3.6154916558369905
47,58,897.7888500000001,905.2518737159454,897.820117531343,7.463023715945269,0.031267531342905386
47,58,897.7888500000001,905.2518737159454,897.820117531343,7.463023715945269,0.031267531342905386
47,58,897.7888500000001,905.2518737159454,897.820117531343,7.463023715945269,0.031267531342905386
47,59,905.73184,914.3329011531729,907.1221977974609,8.60106115317285,1.3903577974608652
47,59,905.73184,914.3329011531729,907.1221977974609,8.60106115317285,1.3903577974608652
47,59,905.73184,914.3329011531729,907.1221977974609,8.60106115317285,1.3903577974608652
47,56,879.3779499999999,886.1690457112167,878.2915578716012,6.7910957112167125,-1.0863921283987565
47,56,879.3779499999999,886.1690457112167,878.2915578716012,6.7910957112167125,-1.0863921283987565
47,57,887.7637600000002,895.8667670912827,888.2126538364073,8.103007091282507,0.4488938364071373
47,57,887.7637600000002,895.8667670912827,888.2126538364073,8.103007091282507,0.4488938364071373
47,57,887.7637600000002,895.8667670912827,888.2126538364073,8.103007091282507,0.4488938364071373
47,54,859.7675499999999,865.799900113482,857.473961109212,6.032350113482039,-2.2935888907878734
47,54,859.7675499999999,865.799900113482,857.473961109212,6.032350113482039,-2.2935888907878734
47,55,868.75134,876.1498343259266,868.0482810127683,7.398494325926549,-0.7030589872317705
47,55,868.75134,876.1498343259266,868.0482810127683,7.398494325926549,-0.7030589872317705
47,55,868.75134,876.1498343259266,868.0482810127683,7.398494325926549,-0.7030589872317705
47,49,802.5887999999999,808.7386860534622,799.3026957114199,6.149886053462296,-3.2861042885799634
47,49,802.5887999999999,808.7386860534622,799.3026957114199,6.149886053462296,-3.2861042885799634
47,49,802.5887999999999,808.7386860534622,799.3026957114199,6.149886053462296,-3.2861042885799634
47,49,802.5887999999999,808.7386860534622,799.3026957114199,6.149886053462296,-3.2861042885799634
47,47,774.372,783.2299999999999,773.3671593071994,8.857999999999947,-1.0048406928005988
47,47,774.372,783.2299999999999,773.3671593071994,8.857999999999947,-1.0048406928005988
47,47,774.372,783.2299999999999,773.3671593071994,8.857999999999947,-1.0048406928005988
